value1	value2	log2.Fold_change.	log2.Fold_change..normalized	z.score	p.value	q.value.Benjamini.et.al..1995.	q.value.Storey.et.al..2003.	Signature.p.value...0.001.
NM_001080586	2247	36535	-4.02320717771255	-3.81166316945459	-178.072479556618	0	0	0	TRUE
NM_201082	10055	58480	-2.54003022964709	-2.32848622138913	-177.968531230055	0	0	0	TRUE
NM_001017844	2412	37018	-3.93992513936715	-3.72838113110919	-177.878135387135	0	0	0	TRUE
NM_001003415	5486	46379	-3.07964518637646	-2.86810117811851	-177.787468676521	0	0	0	TRUE
NM_001127471	1898	35123	-4.20986417918628	-3.99832017092833	-177.317952183835	0	0	0	TRUE
NM_199913	10974	60474	-2.46222552703064	-2.25068151877268	-177.305181725664	0	0	0	TRUE
NM_200517	3934	41528	-3.4000155301133	-3.18847152185534	-176.92329725234	0	0	0	TRUE
NM_001044320	20481	81594	-1.99417691006691	-1.78263290180896	-176.911511163393	0	0	0	TRUE
NM_001035261	1488	33478	-4.49176691125597	-4.28022290299801	-176.485436986808	0	0	0	TRUE
NM_001113588	3671	40453	-3.46200167753366	-3.2504576692757	-176.11089747489	0	0	0	TRUE
NM_199743	1015	31773	-4.96824968292296	-4.756705674665	-175.929065697524	0	0	0	TRUE
NM_199770	777	31047	-5.320395462028	-5.10885145377004	-175.724689351182	0	0	0	TRUE
NM_201306	3914	41065	-3.39119363699841	-3.17964962874045	-175.715853261978	0	0	0	TRUE
NM_200927	4017	41236	-3.3597140277996	-3.14817001954165	-175.291764792903	0	0	0	TRUE
NM_199734	24230	88557	-1.86981194471918	-1.65826793646123	-175.185049149732	0	0	0	TRUE
NM_131427	2431	36103	-3.89249692520644	-3.68095291694849	-174.862600491749	0	0	0	TRUE
NM_001348188	3622	39872	-3.46051752207383	-3.24897351381588	-174.80667979933	0	0	0	TRUE
NM_213477	12711	63470	-2.3199973080851	-2.10845329982714	-174.412710792436	0	0	0	TRUE
NM_212659	8255	52526	-2.66969160321179	-2.45814759495383	-174.100069682812	0	0	0	TRUE
NM_200230	693	30263	-5.44855584778883	-5.23701183953087	-173.937735069954	0	0	0	TRUE
NM_001045848	7646	50893	-2.73469013137391	-2.52314612311595	-173.933137459764	0	0	0	TRUE
NM_200438	3185	38214	-3.58473600020403	-3.37319199194607	-173.892406482297	0	0	0	TRUE
NM_200106	690	30197	-5.45166505623864	-5.24012104798069	-173.757466634084	0	0	0	TRUE
NM_206829	9972	56676	-2.50678315338022	-2.29523914512226	-173.698044746903	0	0	0	TRUE
NM_200137	6477	47576	-2.87683633163254	-2.66529232337459	-173.320359186572	0	0	0	TRUE
NM_200507	1977	34015	-4.10478631293009	-3.89324230467213	-173.034996452009	0	0	0	TRUE
NM_001014323	3918	40031	-3.35292835290292	-3.14138434464496	-172.541920340285	0	0	0	TRUE
NM_212615	9187	54301	-2.56331303295778	-2.35176902469982	-172.508292097635	0	0	0	TRUE
NM_001077563	3798	39590	-3.38182425676796	-3.17028024851001	-172.30218953571	0	0	0	TRUE
NM_001003640	19687	77912	-1.98460226601467	-1.77305825775671	-172.229992225642	0	0	0	TRUE
NM_200206	2917	36774	-3.65612881927736	-3.44458481101941	-172.052894399647	0	0	0	TRUE
NM_001002342	9621	55207	-2.52059244624903	-2.30904843799108	-172.051077913387	0	0	0	TRUE
NM_001110022	3037	37096	-3.61054481820707	-3.39900080994911	-171.87009458926	0	0	0	TRUE
NM_001089351	30787	99766	-1.6962269398576	-1.48468293159965	-171.565597209495	0	0	0	TRUE
NM_001030213	796	29706	-5.22184211413967	-5.01029810588171	-171.475533957156	0	0	0	TRUE
NM_213001	9480	54621	-2.52649676293613	-2.31495275467817	-171.397525608904	0	0	0	TRUE
NM_001025537	13444	63915	-2.24919210447874	-2.03764809622078	-171.234067686798	0	0	0	TRUE
NM_200674	16886	71534	-2.08280149640945	-1.87125748815149	-171.229255910794	0	0	0	TRUE
NM_001013536	15761	69054	-2.13136591254336	-1.9198219042854	-171.153823050839	0	0	0	TRUE
NM_001080196	29096	96278	-1.7263853418571	-1.51484133359915	-171.065840388967	0	0	0	TRUE
NM_001004600	3157	37206	-3.55890912955477	-3.34736512129682	-171.033554255393	0	0	0	TRUE
NM_001030285	7277	48810	-2.7457610359125	-2.53421702765455	-170.755579390555	0	0	0	TRUE
NM_201496	5188	43139	-3.05574234924252	-2.84419834098456	-170.741306911072	0	0	0	TRUE
NM_001003746	1742	32463	-4.21997980063102	-4.00843579237306	-170.602957919327	0	0	0	TRUE
NM_201129	18191	73955	-2.02342283598448	-1.81187882772653	-170.322508735445	0	0	0	TRUE
NM_213079	45330	125901	-1.47375167573001	-1.26220766747206	-170.301048738701	0	0	0	TRUE
NM_001079703	6869	47577	-2.79209231492424	-2.58054830666629	-170.294072124129	0	0	0	TRUE
NM_001244778	7991	50488	-2.65949256895259	-2.44794856069463	-170.281269360034	0	0	0	TRUE
NM_212676	4262	40244	-3.23917120883276	-3.02762720057481	-170.055254631693	0	0	0	TRUE
NM_001089437	10363	56259	-2.44064219768908	-2.22909818943112	-170.008500850363	0	0	0	TRUE
NM_130995	66405	161970	-1.28636284335139	-1.07481883509343	-169.926132120116	0	0	0	TRUE
NM_131457	1103	30070	-4.76882017186998	-4.55727616361203	-169.739503291899	0	0	0	TRUE
NM_213490	12022	60052	-2.3205353697518	-2.10899136149384	-169.678231738032	0	0	0	TRUE
NM_201588	4413	40512	-3.19851765745235	-2.9869736491944	-169.519682133527	0	0	0	TRUE
NM_201180	497	28424	-5.83771993176894	-5.62617592351098	-169.286250439134	0	0	0	TRUE
NM_213243	5580	43625	-2.96681810415519	-2.75527409589723	-168.915378058594	0	0	0	TRUE
NM_201053	7140	47726	-2.74077944728109	-2.52923543902313	-168.66226045098	0	0	0	TRUE
NM_213318	7505	48483	-2.69155499477336	-2.4800109865154	-168.114325730687	0	0	0	TRUE
NM_212694	1569	31050	-4.30667601102711	-4.09513200276915	-167.915516270518	0	0	0	TRUE
NM_001199720	56358	143772	-1.35109041408607	-1.13954640582812	-167.837641549914	0	0	0	TRUE
NM_198821	12596	60618	-2.26678059076227	-2.05523658250431	-167.685907636683	0	0	0	TRUE
NM_200813	8441	50632	-2.58456364350239	-2.37301963524443	-167.464993897657	0	0	0	TRUE
NM_153667	1359	30162	-4.47211473364913	-4.26057072539118	-167.316504034941	0	0	0	TRUE
NM_213160	5228	42087	-3.00904363047091	-2.79749962221295	-167.225301047125	0	0	0	TRUE
NM_001123288	4596	40273	-3.13136224184446	-2.9198182335865	-167.152904924466	0	0	0	TRUE
NM_001017400	14191	63974	-2.17250943551252	-1.96096542725457	-167.07181668189	0	0	0	TRUE
NM_199772	2441	33583	-3.78218691306292	-3.57064290480497	-166.752545783089	0	0	0	TRUE
NM_200221	14998	65611	-2.12916758133279	-1.91762357307484	-166.704167136805	0	0	0	TRUE
NM_001177447	2595	34052	-3.71393309184978	-3.50238908359183	-166.662937735352	0	0	0	TRUE
NM_200332	708	27934	-5.3021290041216	-5.09058499586364	-166.612693425565	0	0	0	TRUE
NM_001003551	1089	28937	-4.73183950121397	-4.52029549295601	-166.221556506944	0	0	0	TRUE
NM_201069	820	28051	-5.09628448293957	-4.88474047468161	-166.027967853323	0	0	0	TRUE
NM_001245968	20474	76851	-1.90827104381436	-1.69672703555641	-165.869078398612	0	0	0	TRUE
NM_001017863	1197	29140	-4.60550582000837	-4.39396181175042	-165.730606986151	0	0	0	TRUE
NM_199989	5695	42831	-2.91088761400733	-2.69934360574937	-165.570570607576	0	0	0	TRUE
NM_131240	6766	45677	-2.75509281742183	-2.54354880916387	-165.524305340997	0	0	0	TRUE
NM_200006	4174	38512	-3.20580554131466	-2.99426153305671	-165.476138614566	0	0	0	TRUE
NM_200146	522	27182	-5.70245799375479	-5.49091398549683	-165.398135779745	0	0	0	TRUE
NM_001020749	6257	44255	-2.82229745322528	-2.61075344496732	-165.295557567845	0	0	0	TRUE
NM_001006076	1835	31006	-4.07869545159773	-3.86715144333977	-164.840561279574	0	0	0	TRUE
NM_001077567	3524	36273	-3.36361024061708	-3.15206623235912	-164.496656378341	0	0	0	TRUE
NM_213437	3962	37576	-3.2455107133683	-3.03396670511034	-164.484515196765	0	0	0	TRUE
NM_198978	5381	41606	-2.95084538247216	-2.7393013742142	-164.458289876535	0	0	0	TRUE
NM_001077756	495	26761	-5.75655969192528	-5.54501568366732	-164.182742083139	0	0	0	TRUE
NM_001079974	3107	34875	-3.48859907036943	-3.27705506211148	-164.098058726426	0	0	0	TRUE
NM_001162486	5346	41363	-2.95180908338871	-2.74026507513076	-164.007582848204	0	0	0	TRUE
NM_213069	5910	42846	-2.85793048855329	-2.64638648029534	-163.84758627518	0	0	0	TRUE
NM_001025533	23753	82563	-1.79738565622236	-1.58584164796441	-163.806697283649	0	0	0	TRUE
NM_001128671	4994	40307	-3.01276268280414	-2.80121867454618	-163.762540245842	0	0	0	TRUE
NM_214691	2339	32335	-3.78913284358281	-3.57758883532486	-163.745740946775	0	0	0	TRUE
NM_001077730	968	27674	-4.83738032843773	-4.62583632017977	-163.334053846839	0	0	0	TRUE
NM_001017651	6300	43683	-2.79364820532791	-2.58210419706995	-163.230064290128	0	0	0	TRUE
NM_001079805	1360	28894	-4.40909138357943	-4.19754737532147	-163.110980129443	0	0	0	TRUE
NM_213536	11282	55853	-2.30761193138164	-2.09606792312368	-162.999658369463	0	0	0	TRUE
NM_001278703	16905	68220	-2.01274473872003	-1.80120073046207	-162.921159240332	0	0	0	TRUE
NM_001089485	1545	29439	-4.25204992273335	-4.0405059144754	-162.854640978601	0	0	0	TRUE
NM_001080630	10486	53826	-2.35983876661444	-2.14829475835649	-162.523423663652	0	0	0	TRUE
NM_213467	4372	38103	-3.12353928515873	-2.91199527690077	-162.371306192733	0	0	0	TRUE
NM_213227	6837	44715	-2.70932354561323	-2.49777953735528	-162.105593826967	0	0	0	TRUE
NM_213196	5522	41178	-2.89861096747667	-2.68706695921872	-161.949739868801	0	0	0	TRUE
NM_001080806	53790	136109	-1.33935257196477	-1.12780856370681	-161.948566059246	0	0	0	TRUE
NM_001346290	10209	52921	-2.37399876603335	-2.1624547577754	-161.815767765826	0	0	0	TRUE
NM_001007309	3584	35619	-3.31300447097538	-3.10146046271743	-161.802626699865	0	0	0	TRUE
NM_001077322	6439	43568	-2.75836033240563	-2.54681632414768	-161.773530153402	0	0	0	TRUE
NM_001199724	15948	65706	-2.04264960705574	-1.83110559879779	-161.70482643509	0	0	0	TRUE
NM_214817	13480	60319	-2.16179201453044	-1.95024800627249	-161.641574424746	0	0	0	TRUE
NM_001005769	15375	64317	-2.06461370461502	-1.85306969635706	-161.290083087927	0	0	0	TRUE
NM_001145619	2336	31521	-3.75420112551943	-3.54265711726148	-161.064936053449	0	0	0	TRUE
NM_001007361	5146	39852	-2.95312876649006	-2.74158475823211	-161.024555795806	0	0	0	TRUE
NM_001007032	6322	42961	-2.76457463486423	-2.55303062660627	-160.861180276872	0	0	0	TRUE
NM_199963	4705	38508	-3.03289156738706	-2.82134755912911	-160.654789845851	0	0	0	TRUE
NM_001077759	22803	79312	-1.79831552372361	-1.58677151546566	-160.616771902515	0	0	0	TRUE
NM_001007055	10718	53681	-2.32437582596498	-2.11283181770703	-160.609189322339	0	0	0	TRUE
NM_001145555	29228	91675	-1.6491772484813	-1.43763324022334	-160.551843606771	0	0	0	TRUE
NM_001005927	33310	99234	-1.57487915397171	-1.36333514571375	-160.462246843788	0	0	0	TRUE
NM_001089491	5153	39618	-2.94267155418084	-2.73112754592288	-160.228797626443	0	0	0	TRUE
NM_200860	4422	37572	-3.0868869840436	-2.87534297578564	-160.220906777763	0	0	0	TRUE
NM_001245988	905	26531	-4.87361745188095	-4.66207344362299	-160.169194273982	0	0	0	TRUE
NM_201181	787	26132	-5.05331009889366	-4.8417660906357	-160.025631276119	0	0	0	TRUE
NM_001024429	37497	106601	-1.50737389125718	-1.29582988299923	-159.939475332698	0	0	0	TRUE
NM_001291707	13343	59210	-2.14975777955218	-1.93821377129422	-159.49260582095	0	0	0	TRUE
NM_130912	4699	38097	-3.01925172235962	-2.80770771410166	-159.398891415834	0	0	0	TRUE
NM_001080202	14865	62457	-2.07094381073882	-1.85939980248087	-159.308453371128	0	0	0	TRUE
NM_200902	4915	38651	-2.97524241915669	-2.76369841089874	-159.247100988115	0	0	0	TRUE
NM_001102393	3097	33356	-3.42900300526884	-3.21745899701088	-159.201575368038	0	0	0	TRUE
NM_001115123	9457	50173	-2.40745670207912	-2.19591269382116	-159.070704608146	0	0	0	TRUE
NM_001003544	5655	40575	-2.84299216544551	-2.63144815718756	-158.956772651753	0	0	0	TRUE
NM_212726	446	25063	-5.81237159285556	-5.6008275845976	-158.943097940352	0	0	0	TRUE
NM_212803	12567	57183	-2.18594602023488	-1.97440201197692	-158.666568165005	0	0	0	TRUE
NM_001044824	10096	51532	-2.35168477034503	-2.14014076208707	-158.642449692342	0	0	0	TRUE
NM_001166255	819	25785	-4.97652478344557	-4.76498077518761	-158.534169793176	0	0	0	TRUE
NM_001020619	2235	30400	-3.76572458714763	-3.55418057888967	-158.372781972912	0	0	0	TRUE
NM_001024813	9347	49653	-2.40930558799502	-2.19776157973706	-158.326641327326	0	0	0	TRUE
NM_001123299	7002	43796	-2.64496014395914	-2.43341613570118	-158.050090184774	0	0	0	TRUE
NM_001103112	5637	40213	-2.83466249656504	-2.62311848830709	-157.972998317888	0	0	0	TRUE
NM_001044809	76864	171839	-1.16067754157102	-0.949133533313059	-157.967525972151	0	0	0	TRUE
NM_001122747	4110	35980	-3.1299848875698	-2.91844087931184	-157.955426598813	0	0	0	TRUE
NM_001003575	8610	47721	-2.47053913248457	-2.25899512422661	-157.855947606594	0	0	0	TRUE
NM_001002540	5726	40314	-2.81568136065059	-2.60413735239263	-157.544114485659	0	0	0	TRUE
NM_212704	8482	47303	-2.47945529547274	-2.26791128721479	-157.539695632361	0	0	0	TRUE
NM_001014304	1551	27891	-4.16852906999244	-3.95698506173448	-157.50149944237	0	0	0	TRUE
NM_200216	4029	35599	-3.14334300488174	-2.93179899662378	-157.471022046311	0	0	0	TRUE
NM_205560	3131	32899	-3.39334831879176	-3.1818043105338	-157.324165635262	0	0	0	TRUE
NM_200621	49100	125466	-1.35350153191759	-1.14195752365963	-157.050056520704	0	0	0	TRUE
NM_214723	33960	98756	-1.54003194404346	-1.3284879357855	-156.928693110533	0	0	0	TRUE
NM_001025485	13856	59335	-2.09837252475304	-1.88682851649508	-156.818410124243	0	0	0	TRUE
NM_200150	3153	32787	-3.37832682650176	-3.1667828182438	-156.722100745171	0	0	0	TRUE
NM_200241	4837	37646	-2.96031213948461	-2.74876813122666	-156.718879987847	0	0	0	TRUE
NM_001017674	377	24288	-6.0095353621468	-5.79799135388885	-156.533738052575	0	0	0	TRUE
NM_001145786	47224	121963	-1.36885139075597	-1.15730738249801	-156.505510648721	0	0	0	TRUE
NM_214782	3612	34085	-3.23826718511176	-3.02672317685381	-156.479377700987	0	0	0	TRUE
NM_001014346	7706	44944	-2.54407443846685	-2.33253043020889	-156.177340649668	0	0	0	TRUE
NM_001020774	16806	65349	-1.95918877017037	-1.74764476191242	-156.157077417353	0	0	0	TRUE
NM_001025471	5091	38145	-2.90547299203481	-2.69392898377685	-156.083258801865	0	0	0	TRUE
NM_001020604	3405	33349	-3.29191679818968	-3.08037278993173	-156.066391972829	0	0	0	TRUE
NM_213411	7777	45019	-2.53324836689163	-2.32170435863367	-155.874310511158	0	0	0	TRUE
NM_001301358	14000	59256	-2.08153441514425	-1.86999040688629	-155.769359145597	0	0	0	TRUE
NM_213510	77761	171802	-1.14362815431748	-0.932084146059523	-155.572463574515	0	0	0	TRUE
NM_131790	468	24047	-5.68320458077683	-5.47166057251887	-155.540447061453	0	0	0	TRUE
NM_001100028	4702	36886	-2.97172690434769	-2.76018289608973	-155.465133640769	0	0	0	TRUE
NM_212910	841	24954	-4.89102148011237	-4.67947747185441	-155.446288114853	0	0	0	TRUE
NM_214694	781	24738	-4.98526250846724	-4.77371850020929	-155.331467333109	0	0	0	TRUE
NM_001278180	1401	26751	-4.25506396214925	-4.04351995389129	-155.276203212312	0	0	0	TRUE
NM_200505	10329	50858	-2.29977414215987	-2.08823013390191	-155.168428276573	0	0	0	TRUE
NM_001002056	1241	26152	-4.39734626163691	-4.18580225337895	-155.059418571734	0	0	0	TRUE
NM_001044775	1744	27789	-3.9940419741977	-3.78249796593974	-154.894257858005	0	0	0	TRUE
NM_200128	611	24134	-5.30375085922176	-5.0922068509638	-154.871585639667	0	0	0	TRUE
NM_001045081	2410	29926	-3.634294405156	-3.42275039689804	-154.808652799977	0	0	0	TRUE
NM_201449	15238	61523	-2.01345229372437	-1.80190828546642	-154.758231592623	0	0	0	TRUE
NM_001007438	7276	43403	-2.5765773165848	-2.36503330832685	-154.740823410273	0	0	0	TRUE
NM_001044957	4484	36017	-3.00581983515175	-2.79427582689379	-154.604137136479	0	0	0	TRUE
NM_131382	7929	44942	-2.50285349766267	-2.29130948940472	-154.513808023553	0	0	0	TRUE
NM_001327743	1666	27323	-4.03565559097103	-3.82411158271307	-154.163979451722	0	0	0	TRUE
NM_001077164	705	24171	-5.09951009362483	-4.88796608536688	-154.133676017357	0	0	0	TRUE
NM_199747	3191	32130	-3.33184046707946	-3.12029645882151	-154.10287557146	0	0	0	TRUE
NM_199891	1625	27116	-4.06063275264755	-3.84908874438959	-153.914329562983	0	0	0	TRUE
NM_001003991	2542	29984	-3.56015692265423	-3.34861291439627	-153.5624671508	0	0	0	TRUE
NM_001005983	1739	27275	-3.97124935879175	-3.75970535053379	-153.133980964912	0	0	0	TRUE
NM_001076617	1232	25527	-4.37294983725619	-4.16140582899824	-152.947667808481	0	0	0	TRUE
NM_001077332	2656	30152	-3.50492664831743	-3.29338264005948	-152.908755311281	0	0	0	TRUE
NM_212880	16982	64451	-1.92419636550207	-1.71265235724412	-152.899639074921	0	0	0	TRUE
NM_001076613	458	23207	-5.66306862706643	-5.45152461880847	-152.769441615604	0	0	0	TRUE
NM_001326532	13992	58121	-2.05445733108014	-1.84291332282218	-152.751454384969	0	0	0	TRUE
NM_001346162	1237	25441	-4.36223797379153	-4.15069396553357	-152.57973338067	0	0	0	TRUE
NM_213511	2634	29927	-3.50612041396097	-3.29457640570302	-152.360837644532	0	0	0	TRUE
NM_001076671	938	24359	-4.69872317512833	-4.48717916687038	-152.260822912945	0	0	0	TRUE
NM_001044850	1276	25413	-4.31586646111476	-4.1043224528568	-152.008682448734	0	0	0	TRUE
NM_001111223	4166	34328	-3.04265106170774	-2.83110705344978	-151.951818116694	0	0	0	TRUE
NM_200109	6079	39433	-2.69749754867082	-2.48595354041286	-151.819594807804	0	0	0	TRUE
NM_207071	8947	46444	-2.37601630849722	-2.16447230023927	-151.677588519312	0	0	0	TRUE
NM_199785	1520	26074	-4.10046869423369	-3.88892468597573	-151.440949260292	0	0	0	TRUE
NM_001199737	35011	97937	-1.48404573491764	-1.27250172665968	-151.150267558881	0	0	0	TRUE
NM_001110467	907	23946	-4.7225383237039	-4.51099431544595	-151.140687488018	0	0	0	TRUE
NM_199580	25752	80946	-1.65227530863365	-1.44073130037569	-151.106119481844	0	0	0	TRUE
NM_001324455	11285	51585	-2.19254519805611	-1.98100118979815	-151.029931884027	0	0	0	TRUE
NM_001118895	21010	71773	-1.77236506237263	-1.56082105411467	-150.969533561186	0	0	0	TRUE
NM_200120	10107	48887	-2.27409604133447	-2.06255203307652	-150.93106067652	0	0	0	TRUE
NM_199670	1773	26748	-3.91516658108222	-3.70362257282426	-150.844128901052	0	0	0	TRUE
NM_212643	2945	30446	-3.36991315992448	-3.15836915166653	-150.841728884153	0	0	0	TRUE
NM_200982	1668	26372	-3.98281579257718	-3.77127178431923	-150.738429618831	0	0	0	TRUE
NM_001083548	4511	34845	-2.94943246369797	-2.73788845544002	-150.462206114842	0	0	0	TRUE
NM_131696	14712	58756	-1.99774279835997	-1.78619879010201	-150.327711180737	0	0	0	TRUE
NM_001083564	9845	48064	-2.28749360672536	-2.0759495984674	-150.277841596205	0	0	0	TRUE
NM_201304	630	22817	-5.17861347839611	-4.96706947013815	-150.105991673577	0	0	0	TRUE
NM_001007298	1090	24240	-4.47498965869602	-4.26344565043807	-150.020332383001	0	0	0	TRUE
NM_001308551	4751	35362	-2.89589676095857	-2.68435275270062	-149.995731616568	0	0	0	TRUE
NM_001020499	1877	26813	-3.83643209048394	-3.62488808222598	-149.847307683081	0	0	0	TRUE
NM_001033746	8091	43786	-2.43607973330479	-2.22453572504684	-149.792313072145	0	0	0	TRUE
NM_200044	12702	54262	-2.09488654857218	-1.88334254031423	-149.777247147777	0	0	0	TRUE
NM_001328163	1208	24552	-4.34514819114141	-4.13360418288345	-149.715689772668	0	0	0	TRUE
NM_130976	3170	30765	-3.2787352470616	-3.06719123880364	-149.597765676781	0	0	0	TRUE
NM_001245983	382	22177	-5.85934776922924	-5.64780376097128	-149.543698975164	0	0	0	TRUE
NM_213165	8556	44787	-2.3880716447295	-2.17652763647154	-149.46397800385	0	0	0	TRUE
NM_201345	8052	43551	-2.43528676839777	-2.22374276013982	-149.35703458472	0	0	0	TRUE
NM_001002420	4181	33581	-3.00572524406614	-2.79418123580818	-149.281351336283	0	0	0	TRUE
NM_001017994	5955	38305	-2.6853593080446	-2.47381529978664	-149.215164008928	0	0	0	TRUE
NM_001001401	4445	34225	-2.94479521731549	-2.73325120905753	-148.984629432021	0	0	0	TRUE
NM_001080000	421	22051	-5.71088003912879	-5.49933603087083	-148.982410037643	0	0	0	TRUE
NM_001114593	8355	44144	-2.40150562840472	-2.18996162014677	-148.95574706976	0	0	0	TRUE
NM_001024415	549	22210	-5.33825943342914	-5.12671542517119	-148.684981829745	0	0	0	TRUE
NM_001110296	2703	29072	-3.42699690769942	-3.21545289944147	-148.585491117179	0	0	0	TRUE
NM_001003452	10174	48219	-2.24471473229917	-2.03317072404121	-148.515244450856	0	0	0	TRUE
NM_001080064	4788	35015	-2.87047803008366	-2.6589340218257	-148.497268394749	0	0	0	TRUE
NM_200193	2151	27316	-3.6666668091474	-3.45512280088944	-148.46718097813	0	0	0	TRUE
NM_001080046	8881	45217	-2.3480712389705	-2.13652723071255	-148.445332820405	0	0	0	TRUE
NM_212566	27251	82576	-1.59941336387916	-1.38786935562121	-148.37380477917	0	0	0	TRUE
NM_001256248	2047	26957	-3.71907694283118	-3.50753293457322	-148.371820145168	0	0	0	TRUE
NM_001003619	1154	23999	-4.37825916319202	-4.16671515493406	-148.351967117969	0	0	0	TRUE
NM_001003887	13378	55206	-2.04496262278236	-1.8334186145244	-148.347983146627	0	0	0	TRUE
NM_200787	1006	23471	-4.54417710004586	-4.33263309178791	-148.229139702228	0	0	0	TRUE
NM_001089525	44757	113505	-1.3425706081557	-1.13102659989774	-148.224347702576	0	0	0	TRUE
NM_001002728	5640	37181	-2.72079850498545	-2.50925449672749	-148.20245576777	0	0	0	TRUE
NM_001020627	1583	25374	-4.00261780561278	-3.79107379735482	-148.12580701	0	0	0	TRUE
NM_212923	5852	37692	-2.68725667423463	-2.47571266597668	-148.081122496633	0	0	0	TRUE
NM_213000	3414	31035	-3.18436118244079	-2.97281717418283	-148.031015425658	0	0	0	TRUE
NM_001045250	1425	24800	-4.12130629622213	-3.90976228796418	-147.950880365099	0	0	0	TRUE
NM_001131053	1972	26590	-3.75315232036712	-3.54160831210916	-147.913882136396	0	0	0	TRUE
NM_001278600	19855	68260	-1.7815380535744	-1.56999404531644	-147.857744148752	0	0	0	TRUE
NM_001007346	1019	23413	-4.52208384788155	-4.3105398396236	-147.855943696173	0	0	0	TRUE
