	DMSO_egg	DMSO_1cell	DMSO_4cell	DMSO_64cell	DMSO_1K	DMSO_sphere	DMSO_shield	NAI_egg	NAI_1cell	NAI_4cell	NAI_64cell	NAI_1K	NAI_sphere	NAI_shield
NM_153659	5.18523548785	5.34526373361	6.26988507984	6.98768963407	7.82064705485	7.99684957595	8.29480975341	5.3182818056	5.72239201701	6.69976130103	7.47236388217	7.62520553714	8.21285644559	8.74466176828
NM_153658	0.72023977599	0.955826523969	1.21384173869	1.17603003074	1.31093587882	1.47044755568	0.227939046427	0.552410331679	1.02910405867	1.23992412401	1.07968421695	1.30406446123	1.23469161541	0.29505856019
NM_001193381	3.56146150789	2.99754902233	3.50613968668	3.95496405942	3.70151944214	3.79727731272	3.34493850906	3.66946016836	3.4828167329	3.73137605564	4.07543648702	3.78826714897	3.78226200962	2.96464875314
NM_001013536	9.14889202959	9.00745536766	8.57593197286	8.31740657193	7.91114628291	7.83933951009	6.23614073312	9.17759773015	8.85003204583	8.47938223241	8.08651541609	7.91523465901	7.99565090478	6.74080292894
NM_153653	2.42143189765	3.54826538055	4.0898022317	4.68095256551	4.51212324631	4.5327169614	2.03062019767	2.46679496139	3.33252543754	4.35063606808	4.93010970655	4.76298196006	4.52573916418	2.6548325052
NM_153652	0.555107784804	0.518270144962	0.976578642829	1.1565638292	0.911596188559	1.15107163015	1.34871787397	0.595966106194	0.734027141338	1.17988921235	1.32044683091	1.02654603721	1.11871897387	0.988502613911
NM_153655	5.70105421539	6.02507484099	5.64037997804	5.64636557247	5.58253299211	5.55299216568	5.84293201235	5.84031027725	5.92134467265	6.23256528233	6.17337802574	5.77992279152	5.79015415009	6.03491644817
NM_153654	0.909457787553	1.13300901636	1.90748004428	2.14359943022	2.02298062931	2.2485536903	0.410271815579	0.860905720709	1.33244171245	1.75920749914	2.12459434477	2.11178372368	1.71992168206	0.700892694148
NM_001351662	1.26346454594	1.48282039841	1.98388323698	2.02759515712	2.15081202088	2.33775936181	1.23733464577	1.25987123373	1.79888801785	2.09621380925	2.18931083953	2.18334786286	2.23933175607	1.3728622559
NM_001002037	5.74886000028	4.62491897993	6.06989962987	6.65838718036	6.53784615382	6.68275302048	6.20876415997	5.6454016938	5.78125184885	5.99486102654	6.39386300203	6.59228704614	6.4383288371	6.27059676804
NM_001013534	3.40990982163	3.67074025748	3.12873848047	3.10302066175	2.97003724025	3.18397083069	1.06325079377	3.32994865653	3.37352214698	3.19556676414	3.15984477989	3.05390965822	2.95839087482	1.19099765118
NM_001044768	2.01908506192	2.74296984843	3.48000831663	3.51348763484	3.83237083758	3.9705479518	3.82573062565	1.93215986642	2.92417753773	3.43281744404	3.31051421033	3.64862840132	3.82331961896	4.18580298187
NM_001044769	3.12395230666	3.31744486598	3.77593906577	3.85864528883	3.83429319837	4.05242703492	2.92989182471	2.89180239449	3.33061161035	3.66979478945	3.92430481867	3.86859109558	3.92753779261	3.05374463127
NM_001044766	1.60837172076	0.938742035237	1.39459090388	1.78738174822	1.18401618334	1.4786344092	0.239203180876	1.79491181008	1.55062707434	1.62074463155	1.46914381317	1.32142753441	1.26249645086	0.34725536126
NM_001044767	7.11895451121	7.03113039398	6.37275304623	5.9886202356	5.36364322809	5.45058833633	3.7691336016	6.96075911975	6.51328529633	5.90117974398	5.4617585658	5.43508957501	4.5633270945	3.47412046773
NM_001044764	3.38382751857	3.29942232264	3.58615991688	3.62998401553	2.80611798656	2.88980044592	0.441902527145	3.3316748734	3.17291176022	3.67346974725	3.75845821931	3.4641033362	2.94860586712	0.656086516628
NM_001044762	5.33596637584	5.2370521308	5.44434079534	5.10173066321	4.9232517684	5.18819669309	4.20780341921	5.10921892404	5.27920583395	5.14572473611	4.75599939394	4.9210296461	4.48529837056	3.27986696324
NM_198803	0.554117065465	0.502128057893	0.466316918355	0.506303153216	2.15022986593	0.557028799859	6.34930497807	0.549727256459	0.560949086517	0.580265835003	0.776227560368	0.6930714072	3.41024008318	6.95011816033
NM_001013530	2.35669489019	2.43977927065	2.80050010487	3.08123430563	3.45596481631	3.80633527603	1.95967130366	2.18224907746	3.0716491274	2.86495296741	3.27259697782	3.71530389419	3.71441009158	2.37541831782
NM_001079665	3.04802711154	3.5472093574	4.25769414101	4.20869544262	3.58600876778	4.01799581134	1.31594423561	2.96232301256	3.66322671752	3.97831414246	4.44091895317	4.01191031549	3.87730197998	1.32467527119
NM_145118	5.48383701017	5.57772187339	5.9862362647	5.58956279936	6.23681352373	6.58731387765	6.06829576503	5.57401565934	6.1623129696	5.89837337077	5.56984116871	5.93379490313	6.00439515347	6.16916166962
NM_001309803	0.610038061032	0.657920330392	0.951715104537	0.970692201112	0.754199583994	0.888183516256	1.26893523624	0.798064273526	0.91274612075	1.01413484119	1.09306172177	0.830779185678	0.695254968744	0.989420842738
NM_131461	0.520157284837	0.400766117502	0.332884211862	0.2997067988	0.535723408095	0.319202174545	1.1631828218	0.559371824471	0.487980893312	0.436071061118	0.471889470003	0.571171496462	0.566629047828	1.15971442684
NM_001017609	1.72891658814	1.48510611106	3.2629154763	4.19035454669	3.77361023909	3.73551113308	1.38692564481	1.83625926614	2.62710716628	3.04392907221	4.12358732175	3.97132043992	3.83722127276	1.62055314467
NM_001017608	2.70344132759	3.09987985854	5.65540431903	6.62397254164	6.563157489	6.2570951777	6.013240977	3.00657770862	4.62364815201	5.53838359066	6.80711136386	6.5698766449	6.47435685088	6.04637939213
NM_001017604	4.91853102008	4.9212116226	5.21498028212	5.22490961748	4.28426614736	4.09177125174	2.2632974666	4.80415048304	4.88921103408	4.99892091018	5.06381002195	4.78679140299	3.7893927045	2.18124247212
NM_001017607	3.54388136675	3.96029585368	3.89278976308	3.69231387379	3.19965681579	3.42052262991	0.654994982483	3.81270476573	3.99454292921	4.13629009695	3.77878018439	3.35326272463	3.36964770354	0.950995341724
NM_001017601	5.61845087427	4.8064934173	6.38652481543	7.02763311108	6.84201333716	6.454478915	7.33571168733	6.05275259709	6.24198713407	6.78122602729	7.48321522109	6.99807270902	6.64181002405	6.86978691246
NM_001017600	4.48843515667	4.81855275873	4.95836715405	5.22368560417	5.418398834	5.00479556231	6.7868637357	4.60207859517	4.62300047841	5.14170618285	5.3209484089	4.99257860241	5.07661205839	6.31340057287
NM_001017603	3.17449573331	3.49394680861	3.64524990294	3.11387714428	3.4639197077	3.63045283069	7.65923298908	3.4444281508	3.93856159584	3.29749831078	2.9495179481	2.60426257771	3.06786528006	7.10017253464
NM_001017602	1.71940786466	1.20202795563	1.02791812643	1.13431969877	0.656436774065	0.642453961533	0.481397627574	1.60766477614	1.31462669891	1.36887997534	1.21059663644	0.876145708832	0.80970964036	0.580113787478
NM_001171029	3.52724668161	3.65423420463	4.10939074896	3.91380557418	3.83761967905	4.39240438574	1.51118508051	3.41615484135	3.80677203512	4.55056209204	4.158372037	4.52643275415	4.05033795898	1.36002943285
NM_001098392	10.03236312	10.1715185073	9.75227769554	9.335443205	9.66387580747	9.86610117459	5.52597911701	10.1675682106	10.2748569093	9.82598048603	9.02954161511	9.18489364875	9.76102024947	7.20516304783
NM_001113342	3.80130978795	4.22792514837	3.40092192615	3.02078840218	3.67002934667	4.13284838002	3.75179879645	3.49718369086	3.74525691986	2.8585641502	2.96615557417	3.66916789076	3.58043585539	3.00220360473
NM_001098390	0.284344864675	0.49241639404	1.21960511415	1.92585769826	2.12034522765	2.26083562192	2.52457769922	0.249995931253	1.04616468936	1.6773880168	2.5864757032	2.14441631211	2.16345662907	2.42663228797
NM_001098391	1.38246884485	1.44153887778	2.35415602481	2.77564968855	2.6652429015	2.75859772591	1.83263609428	1.44208106833	1.70998912977	2.3749654524	3.1223513054	2.91919171257	2.79052496613	1.77813665388
NM_001080689	3.88729776677	4.24692023633	3.43556644387	3.25090767425	3.60296580898	4.01750269839	2.93816300577	3.27633825853	3.21243311206	3.20877197486	3.01580424472	3.8460003782	3.63974330237	2.91977979061
NM_001080684	3.32630159243	3.50331488842	3.79689596996	4.22947222991	3.52423707172	3.37178238146	3.30561924113	3.2627918125	3.33349097339	3.79425921058	4.21092049727	3.84629867524	3.49353476897	2.38979010174
NM_001080686	5.771126874	6.20215705238	5.86166911834	5.5692550592	5.24135464079	5.42950292258	3.60783756192	5.70842264665	5.22220686727	5.89454656857	5.51392781957	5.34970884714	5.44350594879	3.95555966508
NM_001080683	4.31353483138	4.36120560377	5.08824931797	5.25187273039	5.00267305578	4.9334293583	4.5334704088	4.3626960506	4.87555275888	5.24066686983	5.40973814681	5.19161293623	4.94157251257	4.14884310087
NM_212694	5.72558728151	5.38603708852	5.61761152397	5.39296633395	5.02138296493	4.92428604943	1.61932044937	5.58435515397	5.63640895092	5.59803488646	5.27828866086	5.42042997929	4.9060445859	1.67469542376
NM_001076749	2.72693943468	1.96935252178	3.28437202298	4.21464772684	4.09514844379	4.08297027533	4.47923691261	2.57920675135	2.63482331273	2.87267222956	3.11393604323	3.34211636074	4.36583260893	4.5630584496
NM_001102621	4.23113979342	4.21742637005	4.55603893644	4.40157095795	4.04801694887	4.1811219112	2.58067451509	4.38844354471	4.47847988612	4.52693113496	4.67565907554	4.52581232955	4.14068840265	3.32260955813
NM_212692	6.89627469644	6.88315222518	6.49143483676	6.2832106282	6.39794373146	6.48244699837	6.11663238246	6.87909071656	6.9063881916	6.92387012672	6.60062929377	6.54297710622	6.60814528717	6.71940613195
NM_212691	4.7607605002	4.97503954713	5.67254378129	5.89670978334	6.1282188716	5.97017022443	6.99159382945	4.67656461155	5.22789241385	5.53846897755	5.58267750194	5.60988247501	5.71346741736	6.53696957739
NM_001282139	2.4793960766	2.54497071955	3.22255757626	4.05642697959	3.51511970963	3.25467435993	1.7866934182	2.7135197759	2.7974393791	3.49020248616	4.27077812809	3.96978182587	3.72848963263	1.96859524538
NM_001003781	4.18447594242	4.22684418324	4.76547623962	4.94178898611	4.52357068627	4.91022582734	1.55276973907	4.23800710675	4.75554448924	4.67821388326	4.61854026734	4.97482729887	4.83956689429	2.00884783231
NM_001003780	4.57867160296	4.39793352963	4.39261734401	4.292484587	3.8101728168	3.93236616998	2.87483584669	4.12110114177	4.36107366416	4.08107149233	3.98728855724	4.15540353841	3.66370257484	2.29866311983
NM_001020598	4.14855427361	4.3958574902	5.18674410228	5.52266736076	5.71141158054	5.68398297215	6.08214814427	4.00756119241	4.92158567868	4.90759513073	5.45140295725	5.56914914872	5.58726593669	5.80395394867
NM_001003784	5.21951257813	5.34675131614	5.4227161565	5.30203481595	5.35825730934	5.30241413115	4.66143514323	5.05029650663	5.36179657352	5.51043250637	5.56484084049	5.23188951374	5.61803451241	5.29880522022
NM_001044837	4.86610123311	5.92201900912	6.17489052723	6.17129170143	5.82110352579	6.09703848649	2.70936192978	4.51786462364	5.84680605507	6.41095013346	6.13099579511	6.34105102745	6.10149781189	2.73823388684
NM_001044834	0.385180937961	0.338396371024	0.47590230882	0.56211685506	1.06419513326	1.00619729391	2.48834378294	0.419688364951	0.365102158868	0.482268919628	0.596630718068	0.416656940326	0.747532782019	2.05431948356
NM_001202541	0.293297882485	0.613634255624	0.567167439462	0.611011678795	0.701009512125	0.87983035603	0.267151259587	0.330989648513	0.958466847333	0.664897598239	0.817262079299	0.907150946793	0.88792382846	0.212064289268
NM_001044832	2.39765595873	2.36475080832	3.24716736873	3.71986185223	3.64146011138	3.27289789314	4.46170800278	2.24074105208	2.71383724619	2.86839871625	3.39716781959	3.04158474561	2.99850262979	3.97374664633
NM_001044833	1.79624967835	2.68801460898	2.87297483684	2.9042195376	3.55718012643	3.59287640655	5.50784582938	1.78319303089	2.74006601873	2.87050283522	3.03626761093	2.73836359338	3.18746874916	5.15071889124
NM_001045419	5.87005853839	5.96795161139	5.39343971072	4.79294146813	5.06240741395	5.0770973395	4.44165268845	5.87184856017	5.73225037588	4.86661906282	4.30119563373	4.48555521094	4.54161253302	4.07294729944
NM_001076744	0.766945171981	0.938729937634	1.40297149535	1.71562409798	1.79423486654	2.05633750635	0.424989684249	0.590141660626	1.09590057514	1.33426808226	1.67359322398	1.91074759911	1.94382932767	0.823223914127
NM_001045416	1.7236438102	1.26410905946	1.79429555692	1.9243735865	2.09443105571	1.90211720815	2.62129357209	1.69786804302	1.41935665831	1.96442485024	1.97667135071	1.89537866325	2.2315991179	2.5496172703
NM_001045414	1.11319585755	1.41368817905	1.97212840243	1.92244879709	1.48694469699	1.37007595298	0.555660198861	1.02401412371	1.86142802671	1.85469899338	1.88995841465	1.81439140812	1.48179375541	0.477555283281
NM_001045413	1.12772845623	1.71196027763	1.84287772348	1.92253328357	2.45000630292	1.91312044679	5.49114846285	1.0387210925	1.08873747453	1.71484809163	1.99168344454	1.67982704695	2.01298347975	4.71831784291
NM_001045412	5.2741056695	5.46829312798	5.3427176518	4.95828757149	4.98519863636	5.01327344077	4.90845306548	5.13633848836	5.38587487374	5.06030251469	4.61707531021	4.67525966604	4.76015709826	4.51091457646
NM_001045410	1.64356545775	2.03139005964	2.65819413104	2.92263304049	3.04197690166	2.94325746275	2.75647551396	1.57171260604	2.20090249356	3.08150243588	3.53196907494	3.08539620314	3.41471124164	3.16971735348
NM_001007448	0.793832571979	0.954804906927	1.33015979609	1.39147272376	1.34882979303	1.41125601255	0.933759118739	0.757772468529	1.14892744012	1.32476555933	1.43972661451	1.43277074342	1.41230380197	0.870127495955
NM_001007449	2.97172076729	3.64415652529	4.28821418287	4.34742731543	4.15584713182	4.54668186228	1.59244917927	2.81362188889	3.87227508888	4.12919680475	4.35072807729	4.38669518037	4.36232869659	1.97311786635
NM_001007442	4.18464688916	4.89642921338	5.71798624324	5.41386663313	5.65473313453	5.99619590053	4.27481591909	4.24376762117	5.41048244725	5.45988757212	5.54623936299	5.71820541849	5.82800577983	4.44931088807
NM_001007443	0.597091984857	1.11199389413	1.45130176176	1.69155474631	1.59386053582	1.78447636851	0.607080313403	0.531499402325	1.09734239284	1.41363128494	1.85659941809	1.46723933061	1.58211838201	0.607436682406
NM_001007440	3.51053742013	4.05420374555	5.94707382699	6.37989474728	5.97535683926	6.14442625366	2.26424727091	3.68649459253	5.24635974453	6.01127196773	6.51465999242	6.4526604036	5.77994816243	2.94707648559
NM_001007441	2.9294962037	2.90504854664	4.38623320861	5.02691309003	5.23257433945	5.12065291023	4.96713825557	2.93316096035	3.87675643821	4.40570509425	5.16326599968	5.1380101033	5.25331644189	5.05288306605
NM_001007446	6.18147919345	6.16805742619	6.07310112221	5.99111218209	6.13399115621	6.11198698533	6.5155950962	6.22846980473	6.17857999435	6.3709498427	6.18143293584	5.93223263741	6.12566602055	6.74448352246
NM_001007447	2.56963180163	3.06672127721	4.21107100427	4.529402664	3.97286932009	4.09197454676	1.26883009466	2.58691797552	3.63523989558	3.98372588291	4.30200025845	4.23401171527	3.79720171487	1.36405491236
NM_001007445	4.2072217489	4.0490056736	4.01286056542	4.24821831455	4.45384656096	4.34224795565	3.51228339105	4.30373564089	3.91258536728	4.31219494461	4.27310601526	4.60039313112	4.53669938775	4.24968347632
NM_001113758	1.55494087329	1.86513562092	2.13624051303	2.12668390598	2.24863898241	2.78682358975	2.02207740611	1.30800826547	2.15317179	1.78501072661	1.81521880843	2.24358229706	2.13015705489	1.67928358752
NM_001076743	4.39635631686	4.47913678591	3.82086181576	3.49191525026	3.37826961633	3.93215937595	2.01332062569	4.25399881326	3.82676176165	3.51140896652	3.30234208195	3.69847306397	3.6630859099	1.74133266937
NM_131347	3.86272732259	4.06607763868	4.0430679382	4.36079898465	4.33639074456	4.32284130218	4.04606889399	3.6791432389	3.99318905211	4.18594032285	4.64596079534	4.44619489126	4.46786879101	4.29912602497
NM_131345	6.32291376328	6.10753949771	6.6737077311	6.45469949184	6.98949958305	6.95229753354	7.0130425134	6.19221870184	6.55000952614	6.59572976947	6.27055100525	6.46344419152	6.75158336068	7.22186920429
NM_212698	6.89900553212	6.79525026907	6.47345125684	6.16177512348	6.21720572819	5.80131592571	6.6586430931	6.84375217978	6.26103905183	5.52758432909	4.95415168824	4.90628898781	5.00633354744	5.95519501799
NM_131342	3.76809980039	3.3794183054	3.70252046779	3.56807976113	3.52248748781	3.46215891475	5.44390045381	3.84464927623	3.1044721805	3.04555070647	2.71374115751	3.21388875993	3.28901843046	4.59396860986
NM_131341	0.737921676146	0.44347627971	0.521443017537	0.587615178397	0.502805617741	0.427666780615	0.479064608115	0.819945721415	0.651819373209	0.577838724093	0.658035375945	0.582522598588	0.409156001489	0.467109719303
NM_001270536	5.54938446655	5.21395842539	5.36027803278	5.16592823834	5.16606827598	5.23587543486	3.43693850869	5.64051049353	5.66580011736	5.80692635733	5.52593261779	5.15957962553	5.48855547666	4.13878451109
NM_001177451	0.17645554216	0.267930185595	0.309515480306	0.456823134238	0.343656498288	0.352340286576	0.405058332273	0.211934122095	0.352402958113	0.379542062756	0.392367486277	0.220292234828	0.246399947336	0.386838082685
NM_194379	1.85416623509	2.33909750727	2.92504028867	3.75179282149	3.69714081191	3.98731995035	2.5063688209	1.86635925925	2.7167929398	2.97669001381	4.04933658255	3.81387739705	3.82366704496	2.92246293918
NM_001077615	4.11370001094	4.47712855123	4.15746211556	4.30086919853	4.17628119717	4.35112804688	2.983394692	4.33363171927	4.68237984584	4.37994198084	4.49192591787	4.34632697517	4.60155822829	3.37228895414
NM_001039461	2.45338566928	2.82267884917	4.10021403443	4.75164247289	5.40609579859	5.69691773379	5.49200754458	2.28745419927	3.21137307661	3.83152546542	4.6508712529	5.25155362929	5.31938900904	5.57664119981
NM_001039460	0.658382818588	0.802894778031	1.69386285301	2.07831191343	2.60165202408	2.52952516881	2.66836454011	0.454645360242	1.74912969949	1.75528246374	2.35371810458	2.82579817405	2.53237561247	2.16450874023
NM_001077616	2.93890796818	2.65676590155	3.3594249542	3.54607581589	3.4139306965	3.63225797975	2.26970018734	3.07267426959	3.21014027898	3.31652915988	3.21546158314	3.40711677346	3.2496811664	2.04552893494
NM_130933	0.203119574954	0.187391610792	0.620469527389	0.900661096428	0.917532786431	0.940715240168	1.03637761977	0.25140553216	0.432887562905	0.726088375314	0.926748704779	0.936048743783	0.773596686229	1.67821511847
NM_001122749	7.4371854659	7.4263681292	7.20280901375	6.95613075153	6.68386464285	6.92013585909	4.2760382701	7.40404342981	7.17436266726	6.92791656746	6.53442557526	6.60242787302	6.32161129196	4.61523267272
NM_001122748	1.13206748516	1.43454416164	1.79080805191	1.9869539596	1.89903642684	2.08141536897	0.512499366302	1.05620591295	1.80012671775	1.74993852241	1.98884253724	1.86889481849	2.07019952818	0.677656093136
NM_001122747	6.42775726567	6.38487830231	6.24580010432	5.74052513905	5.90089522241	6.46190306528	3.08319687717	6.49765714254	6.74950063385	6.27560814466	5.99263187735	6.18932206975	6.35869923983	3.32803568159
NM_001177455	2.31992867069	2.3899307157	3.2810824311	3.78597592874	3.64146537528	4.01425168497	1.00987698652	1.98104029302	3.01932878297	3.13479866127	3.56945182788	4.2022199037	3.75185577296	0.894837155986
NM_001122745	2.70670608037	3.06495723398	3.80702244158	4.38175743728	4.36540930906	4.67085042435	2.38753122661	2.32913622575	3.21357160138	3.81386837294	4.27655658424	4.4376687634	4.52708830869	2.81366669016
NM_001122743	0.193824751993	0.393296168843	0.830795979498	1.09180328314	1.62579358917	1.49997708847	2.78691418562	0.187809013072	0.42437917945	0.729772255281	1.14755564057	1.28536410676	1.32297218678	2.33234195151
NM_001077611	5.30286495939	5.9361983854	5.94828654625	5.87434778185	5.79230934548	5.83731130554	5.66786454856	5.22830438401	5.65105548496	6.13772714371	6.02796726566	5.85552049208	5.86404713804	5.71006148766
NM_194378	2.50651532773	2.94140439931	3.6051452604	3.62332333066	4.25783459887	3.76675308958	6.59117978999	2.76404645722	3.49895116009	3.60903302447	3.33406300915	3.15851190118	3.44525720455	5.81273062635
NM_001271624	4.13319099834	3.96876132598	4.00723391035	3.75826561191	4.16945326801	3.80615162514	5.85702481446	4.2081053578	3.88650691757	3.78294488514	3.18645356159	3.0781959392	3.46887468446	5.64983242665
NM_130930	1.13844565917	1.13669806784	1.36228555425	1.17953429571	1.3005195454	1.24481123605	1.39737993719	0.935627713173	1.19153316528	1.35066684784	1.52506867803	1.60616018864	1.45395171838	1.21107813992
NM_001077768	3.75197295066	3.7332585482	4.31754058191	4.58784845327	4.59309263608	4.81608420104	3.85934648621	3.48088181689	4.05996942764	4.36634204524	4.8917175724	5.06582876797	4.96272184864	4.02635205441
NM_001077769	0.892653552698	1.53088322072	1.44740605727	1.85604308711	1.72739378017	1.6818446399	0.839074493529	0.902432645333	1.14360016972	1.89997889243	2.49471448018	2.66739094968	2.40394236799	0.635353175957
NM_001077764	3.69459585108	2.87485391513	3.8562151873	3.7548376892	2.95114282653	2.99023850252	2.23270271364	3.67732785621	3.40185655201	3.80969506104	4.10626505615	3.72668294165	3.28161495799	2.46661499472
NM_001077766	4.41134405999	4.37618656983	4.50435224415	4.1211561226	4.18145115845	4.13112094902	3.08026555077	4.41614736507	4.37711965131	4.26435511956	3.83421240247	3.93787844466	3.96505208272	2.84183208165
NM_001077767	4.27446765192	4.25937557864	4.45118675885	4.56699242266	3.98938520415	4.24051916923	1.3683198996	3.95102042068	3.86068419896	3.93824993586	3.97226763574	4.30470295915	4.04146955481	1.56789787001
NM_001077760	5.5926111948	5.61103720881	5.70118545172	5.27041851887	5.56609968788	5.65436982839	6.34481052835	5.6452269464	5.94022920546	5.59981482235	5.31888375173	5.21622148221	5.0964898593	6.00147907622
NM_001077761	0.270250259964	0.305499269235	0.444165994422	0.537273826188	0.726208749138	0.731074612427	1.31142069095	0.266415019997	0.301019859702	0.468778784185	0.612186151795	0.487143299823	0.569315612578	1.07817792935
NM_001077763	4.43465641332	4.63923306752	5.12985622985	5.27148349635	6.00541313917	6.48575270941	5.04798654675	4.28101885928	5.1748485816	5.25222497267	5.45249503657	6.11116010067	6.16065202264	5.10036576634
NM_001327852	5.2590133057	5.32710055603	5.54474884728	5.09523319268	4.84369790653	4.93200526065	4.27698031095	5.18992545501	5.32987515815	5.50313482749	5.17324016254	5.29143558452	5.03569143142	4.30706294993
NM_001327851	5.24184335468	5.34195867909	5.48626415857	5.08516525278	4.89231300008	5.00890603017	4.32735256916	5.12388399907	5.3469510669	5.44900069247	5.13907019018	5.33131728901	5.04735811017	4.2800266748
NM_001327857	4.45246884054	5.02259225137	6.12407972914	6.57878010823	5.77565677068	5.68192267402	4.20624151431	4.60395241473	5.38481917516	6.23567892066	6.76662130826	6.08754068192	5.77544154228	4.12921693875
NM_207093	0.602127574434	0.40354332417	0.388698373092	0.510999437672	0.799698414805	1.10312569208	1.57587632151	0.55117195538	0.402128351867	0.540190594969	0.76912979537	0.919380644473	1.39078996708	2.15404753842
NM_001017544	4.81438520406	5.29373893774	4.80717061531	4.72264925307	4.11043174624	4.3372982183	1.65835657018	4.91452498503	4.65370715904	4.68338101926	4.77238272837	4.59181218523	4.31372701355	1.99258264004
NM_001017545	2.46060982848	2.42912764547	3.65558172648	4.2611469709	4.08518001311	4.27682857242	2.57287029831	2.4567101131	3.26001793355	3.98138411644	4.26822164188	4.2778219695	4.19548297669	2.42386674881
NM_001256189	4.61709430811	4.4811849219	4.95450531669	4.82053510412	4.49771749173	4.75757026049	3.94588082145	4.52156114599	4.6659459909	4.64931806728	4.24616322136	4.12207404414	4.09337351138	3.55815225188
NM_001082852	3.40115122426	3.68659692943	4.56996298063	4.50899251422	4.07478330201	4.29983083258	1.35034016577	3.33845290579	4.01668787021	4.23995648854	4.23959879377	4.1687923178	4.06437030468	1.67843410362
NM_001082853	2.5518786542	3.20086190002	4.0922740291	4.28107859494	4.14739282872	4.40201866492	1.57615276633	2.24857085325	3.59753599507	3.80172602847	4.13452198905	4.20881338962	4.07040869684	1.70413753312
NM_001082850	0.722860173851	0.970099703505	2.3428745033	2.84689417437	2.32801533763	2.38599772357	0.766664784962	0.811017097305	1.63174358937	2.25982308899	2.78004168969	2.7503408194	2.369957692	0.586317512194
NM_001082851	2.29795079408	2.34777278668	3.17472475292	3.20281578514	3.20140464999	3.36509258699	2.01159811128	2.368506159	2.70923691478	2.97187913419	3.34607180403	3.46086359867	3.52578169363	1.81650101163
NM_001082855	1.56731956029	1.29969610209	3.16501139462	4.16171685803	4.37713466777	4.36335612924	4.91651502652	1.57377645227	2.3066816712	3.13731641585	4.62321458424	4.78660407264	4.82636920527	5.02573955571
NM_001082858	3.07415954976	3.20913692574	3.85593473757	4.32423941988	4.47070916184	4.38286890086	3.17843305425	3.20046677275	3.22360568428	4.07729638516	4.83293099418	5.08758353099	5.08547396492	3.85556898836
NM_001082859	1.74241335079	1.79597261919	1.79685255032	1.85250659077	2.78266936097	2.9575445572	3.60754465888	1.62129711935	2.45420801894	1.98585006615	2.05127692675	2.58046881783	2.69167645578	3.35479270351
NM_001099423	2.26063165301	2.13635608632	2.33311228541	2.25022147533	2.2420715186	2.35359774865	1.26046908152	2.00030859323	2.47029014308	2.5714627994	2.52565614799	2.57926819417	2.56951146721	1.44467916465
NM_001126449	5.40222648802	5.47363497733	5.74517921804	5.42463533243	4.73305689455	4.76269811998	2.59033468867	5.74358397597	5.67139991912	5.79560043677	5.37759500003	4.87275623801	4.6612808929	2.80944704402
NM_001099420	0.453738487294	0.207645118293	0.488283563214	0.57196808331	0.392552895982	0.276263886995	0.917773198494	0.432469002799	0.422280957535	0.459656844841	0.534954776299	0.391368538804	0.360171590797	0.713356217977
NM_001099426	1.06493466005	0.654390049944	1.08718843307	1.03218353118	1.35844291	1.0762924498	1.93559093737	1.84309938848	1.78066844421	1.50822020675	1.47154757283	1.42428158768	1.26426367411	2.19106851032
NM_001099424	2.16466418985	2.35754648868	2.87970709067	2.82002353827	2.78127695028	2.82979875922	1.20552876795	2.3768139499	2.94386444163	3.03560366671	2.60205248538	2.59018734429	2.50766300858	1.5423254437
NM_001126440	4.28469442532	4.38706051973	4.80396589493	4.70284591405	5.42999551556	5.58728413742	5.12914968146	3.90845985631	4.80528653166	4.72975258225	4.98706902895	5.32289046919	5.39789804407	5.51010913551
NM_001126443	2.0832844183	2.6668584232	2.15887047684	1.88564150405	2.0204427604	2.06420053922	2.33323585771	2.16555970019	2.45942611655	2.15982698796	1.56868885427	1.42254601338	1.48319595416	2.27924059763
NM_001126446	4.55306997362	4.28633134573	5.11715844114	5.21911845261	4.72643929132	4.76150393378	2.82571826053	4.75311002642	5.27848285166	5.15886198319	5.27088014694	4.98726224059	4.64226968181	2.56666676967
NM_213637	0.570040055691	0.543689536367	1.14712464471	1.83996593092	1.12852702815	1.26286203147	0.659234350105	1.24244270371	1.11550128371	2.27967273768	3.85662867255	4.65949645199	2.79035316706	2.28865349581
NM_213634	1.29327168803	1.70974100588	1.99706223776	1.79540679712	2.91078036957	1.74497919429	6.15646261795	1.38655262968	1.05534773722	1.32812714127	1.37697877469	1.07250136626	1.83485794796	5.46805966868
NM_213638	9.73326902332	9.39347253509	8.92748571534	8.57107170343	7.76372207767	7.67256838267	7.03947935357	9.55199379077	9.10974576777	8.69937438676	8.60534464295	8.15844924465	7.91932373009	7.13025415079
NM_213639	7.09162877329	7.51188609426	8.17828349768	8.28357806157	7.98967619246	7.5723362143	7.84712388802	7.3363887989	7.82248265028	8.16859278201	8.06103574292	7.42500254777	7.47859879356	7.42089751308
NM_001316959	1.17611431951	1.6324296142	1.94614083295	2.07197911087	2.04490739192	2.09113121993	0.898624189519	1.19799729154	1.68784682111	2.0669333492	2.38342938142	2.30064836755	2.2921842853	1.2099267624
NM_001042691	1.23366043875	1.11502452515	1.23732407304	1.30138073326	1.72392284434	2.06718778837	0.792759501098	1.1275735349	1.20343782822	1.47704072362	1.71141755171	2.15120172067	2.26457395828	1.34984169554
